forecast_date,store_nbr,family_name,onpromotion,is_closed_day,is_holiday,is_event,is_work_day
2017-08-21,50,FROZEN FOODS,0,0,0,0,0
2017-08-21,50,GROCERY I,34,0,0,0,0
2017-08-21,50,GROCERY II,0,0,0,0,0
2017-08-21,50,HARDWARE,0,0,0,0,0
2017-08-21,50,HOME AND KITCHEN I,0,0,0,0,0
2017-08-21,50,HOME AND KITCHEN II,2,0,0,0,0
2017-08-21,50,HOME APPLIANCES,0,0,0,0,0
2017-08-21,50,HOME CARE,7,0,0,0,0
2017-08-21,50,LADIESWEAR,3,0,0,0,0
2017-08-21,50,LAWN AND GARDEN,0,0,0,0,0
2017-08-21,50,LINGERIE,0,0,0,0,0
2017-08-21,50,"LIQUOR,WINE,BEER",4,0,0,0,0
2017-08-21,50,MAGAZINES,0,0,0,0,0
2017-08-21,50,MEATS,0,0,0,0,0
2017-08-21,50,PERSONAL CARE,12,0,0,0,0
2017-08-21,50,PET SUPPLIES,0,0,0,0,0
2017-08-21,50,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-21,50,POULTRY,0,0,0,0,0
2017-08-21,50,PREPARED FOODS,0,0,0,0,0
2017-08-21,50,PRODUCE,3,0,0,0,0
2017-08-21,50,SCHOOL AND OFFICE SUPPLIES,13,0,0,0,0
2017-08-21,50,SEAFOOD,0,0,0,0,0
2017-08-21,51,AUTOMOTIVE,0,0,0,0,0
2017-08-21,51,BABY CARE,0,0,0,0,0
2017-08-21,51,BEAUTY,1,0,0,0,0
2017-08-21,51,BEVERAGES,19,0,0,0,0
2017-08-21,51,BOOKS,0,0,0,0,0
2017-08-21,51,BREAD/BAKERY,10,0,0,0,0
2017-08-21,51,CELEBRATION,0,0,0,0,0
2017-08-21,51,CLEANING,11,0,0,0,0
2017-08-21,51,DAIRY,19,0,0,0,0
2017-08-21,51,DELI,8,0,0,0,0
2017-08-21,51,EGGS,0,0,0,0,0
2017-08-21,51,FROZEN FOODS,0,0,0,0,0
2017-08-21,51,GROCERY I,34,0,0,0,0
2017-08-21,51,GROCERY II,0,0,0,0,0
2017-08-21,51,HARDWARE,0,0,0,0,0
2017-08-21,51,HOME AND KITCHEN I,0,0,0,0,0
2017-08-21,51,HOME AND KITCHEN II,2,0,0,0,0
2017-08-21,51,HOME APPLIANCES,0,0,0,0,0
2017-08-21,51,HOME CARE,6,0,0,0,0
2017-08-21,51,LADIESWEAR,0,0,0,0,0
2017-08-21,51,LAWN AND GARDEN,0,0,0,0,0
2017-08-21,51,LINGERIE,0,0,0,0,0
2017-08-21,51,"LIQUOR,WINE,BEER",4,0,0,0,0
2017-08-21,51,MAGAZINES,0,0,0,0,0
2017-08-21,51,MEATS,0,0,0,0,0
2017-08-21,51,PERSONAL CARE,12,0,0,0,0
2017-08-21,51,PET SUPPLIES,0,0,0,0,0
2017-08-21,51,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-21,51,POULTRY,0,0,0,0,0
2017-08-21,51,PREPARED FOODS,0,0,0,0,0
2017-08-21,51,PRODUCE,2,0,0,0,0
2017-08-21,51,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-21,51,SEAFOOD,0,0,0,0,0
2017-08-21,52,AUTOMOTIVE,0,0,0,0,0
2017-08-21,52,BABY CARE,0,0,0,0,0
2017-08-21,52,BEAUTY,2,0,0,0,0
2017-08-21,52,BEVERAGES,16,0,0,0,0
2017-08-21,52,BOOKS,0,0,0,0,0
2017-08-21,52,BREAD/BAKERY,12,0,0,0,0
2017-08-21,52,CELEBRATION,0,0,0,0,0
2017-08-21,52,CLEANING,8,0,0,0,0
2017-08-21,52,DAIRY,22,0,0,0,0
2017-08-21,52,DELI,10,0,0,0,0
2017-08-21,52,EGGS,0,0,0,0,0
2017-08-21,52,FROZEN FOODS,0,0,0,0,0
2017-08-21,52,GROCERY I,39,0,0,0,0
2017-08-21,52,GROCERY II,0,0,0,0,0
2017-08-21,52,HARDWARE,0,0,0,0,0
2017-08-21,52,HOME AND KITCHEN I,2,0,0,0,0
2017-08-21,52,HOME AND KITCHEN II,2,0,0,0,0
2017-08-21,52,HOME APPLIANCES,0,0,0,0,0
2017-08-21,52,HOME CARE,6,0,0,0,0
2017-08-21,52,LADIESWEAR,0,0,0,0,0
2017-08-21,52,LAWN AND GARDEN,0,0,0,0,0
2017-08-21,52,LINGERIE,0,0,0,0,0
2017-08-21,52,"LIQUOR,WINE,BEER",5,0,0,0,0
2017-08-21,52,MAGAZINES,0,0,0,0,0
2017-08-21,52,MEATS,0,0,0,0,0
2017-08-21,52,PERSONAL CARE,10,0,0,0,0
2017-08-21,52,PET SUPPLIES,0,0,0,0,0
2017-08-21,52,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-21,52,POULTRY,0,0,0,0,0
2017-08-21,52,PREPARED FOODS,0,0,0,0,0
2017-08-21,52,PRODUCE,3,0,0,0,0
2017-08-21,52,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-21,52,SEAFOOD,0,0,0,0,0
2017-08-21,53,AUTOMOTIVE,0,0,0,0,0
2017-08-21,53,BABY CARE,0,0,0,0,0
2017-08-21,53,BEAUTY,2,0,0,0,0
2017-08-21,53,BEVERAGES,17,0,0,0,0
2017-08-21,53,BOOKS,0,0,0,0,0
2017-08-21,53,BREAD/BAKERY,12,0,0,0,0
2017-08-21,53,CELEBRATION,0,0,0,0,0
2017-08-21,53,CLEANING,10,0,0,0,0
2017-08-21,53,DAIRY,16,0,0,0,0
2017-08-21,53,DELI,10,0,0,0,0
2017-08-21,53,EGGS,0,0,0,0,0
2017-08-21,53,FROZEN FOODS,0,0,0,0,0
2017-08-21,53,GROCERY I,30,0,0,0,0
2017-08-21,53,GROCERY II,0,0,0,0,0
2017-08-21,53,HARDWARE,0,0,0,0,0
2017-08-21,53,HOME AND KITCHEN I,0,0,0,0,0
2017-08-21,53,HOME AND KITCHEN II,1,0,0,0,0
2017-08-21,53,HOME APPLIANCES,0,0,0,0,0
2017-08-21,53,HOME CARE,6,0,0,0,0
2017-08-21,53,LADIESWEAR,0,0,0,0,0
2017-08-21,53,LAWN AND GARDEN,0,0,0,0,0
2017-08-21,53,LINGERIE,0,0,0,0,0
2017-08-21,53,"LIQUOR,WINE,BEER",5,0,0,0,0
2017-08-21,53,MAGAZINES,0,0,0,0,0
2017-08-21,53,MEATS,0,0,0,0,0
2017-08-21,53,PERSONAL CARE,9,0,0,0,0
2017-08-21,53,PET SUPPLIES,0,0,0,0,0
2017-08-21,53,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-21,53,POULTRY,0,0,0,0,0
2017-08-21,53,PREPARED FOODS,0,0,0,0,0
2017-08-21,53,PRODUCE,2,0,0,0,0
2017-08-21,53,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-21,53,SEAFOOD,0,0,0,0,0
2017-08-21,54,AUTOMOTIVE,0,0,0,0,0
2017-08-21,54,BABY CARE,0,0,0,0,0
2017-08-21,54,BEAUTY,1,0,0,0,0
2017-08-21,54,BEVERAGES,24,0,0,0,0
2017-08-21,54,BOOKS,0,0,0,0,0
2017-08-21,54,BREAD/BAKERY,8,0,0,0,0
2017-08-21,54,CELEBRATION,0,0,0,0,0
2017-08-21,54,CLEANING,18,0,0,0,0
2017-08-21,54,DAIRY,5,0,0,0,0
2017-08-21,54,DELI,5,0,0,0,0
2017-08-21,54,EGGS,11,0,0,0,0
2017-08-21,54,FROZEN FOODS,0,0,0,0,0
2017-08-21,54,GROCERY I,58,0,0,0,0
2017-08-21,54,GROCERY II,0,0,0,0,0
2017-08-21,54,HARDWARE,0,0,0,0,0
2017-08-21,54,HOME AND KITCHEN I,1,0,0,0,0
2017-08-21,54,HOME AND KITCHEN II,1,0,0,0,0
2017-08-21,54,HOME APPLIANCES,0,0,0,0,0
2017-08-21,54,HOME CARE,7,0,0,0,0
2017-08-21,54,LADIESWEAR,0,0,0,0,0
2017-08-21,54,LAWN AND GARDEN,0,0,0,0,0
2017-08-21,54,LINGERIE,0,0,0,0,0
2017-08-21,54,"LIQUOR,WINE,BEER",0,0,0,0,0
2017-08-21,54,MAGAZINES,0,0,0,0,0
2017-08-21,54,MEATS,0,0,0,0,0
2017-08-21,54,PERSONAL CARE,10,0,0,0,0
2017-08-21,54,PET SUPPLIES,0,0,0,0,0
2017-08-21,54,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-21,54,POULTRY,0,0,0,0,0
2017-08-21,54,PREPARED FOODS,0,0,0,0,0
2017-08-21,54,PRODUCE,0,0,0,0,0
2017-08-21,54,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-21,54,SEAFOOD,0,0,0,0,0
2017-08-22,1,AUTOMOTIVE,0,0,0,0,0
2017-08-22,1,BABY CARE,0,0,0,0,0
2017-08-22,1,BEAUTY,0,0,0,0,0
2017-08-22,1,BEVERAGES,9,0,0,0,0
2017-08-22,1,BOOKS,0,0,0,0,0
2017-08-22,1,BREAD/BAKERY,6,0,0,0,0
2017-08-22,1,CELEBRATION,0,0,0,0,0
2017-08-22,1,CLEANING,10,0,0,0,0
2017-08-22,1,DAIRY,18,0,0,0,0
2017-08-22,1,DELI,7,0,0,0,0
2017-08-22,1,EGGS,0,0,0,0,0
2017-08-22,1,FROZEN FOODS,0,0,0,0,0
2017-08-22,1,GROCERY I,27,0,0,0,0
2017-08-22,1,GROCERY II,0,0,0,0,0
2017-08-22,1,HARDWARE,0,0,0,0,0
2017-08-22,1,HOME AND KITCHEN I,0,0,0,0,0
2017-08-22,1,HOME AND KITCHEN II,2,0,0,0,0
2017-08-22,1,HOME APPLIANCES,0,0,0,0,0
2017-08-22,1,HOME CARE,7,0,0,0,0
2017-08-22,1,LADIESWEAR,0,0,0,0,0
2017-08-22,1,LAWN AND GARDEN,0,0,0,0,0
2017-08-22,1,LINGERIE,0,0,0,0,0
2017-08-22,1,"LIQUOR,WINE,BEER",2,0,0,0,0
2017-08-22,1,MAGAZINES,0,0,0,0,0
2017-08-22,1,MEATS,0,0,0,0,0
2017-08-22,1,PERSONAL CARE,9,0,0,0,0
2017-08-22,1,PET SUPPLIES,0,0,0,0,0
2017-08-22,1,PLAYERS AND ELECTRONICS,2,0,0,0,0
2017-08-22,1,POULTRY,1,0,0,0,0
2017-08-22,1,PREPARED FOODS,0,0,0,0,0
2017-08-22,1,PRODUCE,3,0,0,0,0
2017-08-22,1,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-22,1,SEAFOOD,0,0,0,0,0
2017-08-22,2,AUTOMOTIVE,0,0,0,0,0
2017-08-22,2,BABY CARE,0,0,0,0,0
2017-08-22,2,BEAUTY,2,0,0,0,0
2017-08-22,2,BEVERAGES,11,0,0,0,0
2017-08-22,2,BOOKS,0,0,0,0,0
2017-08-22,2,BREAD/BAKERY,12,0,0,0,0
2017-08-22,2,CELEBRATION,0,0,0,0,0
2017-08-22,2,CLEANING,8,0,0,0,0
2017-08-22,2,DAIRY,21,0,0,0,0
2017-08-22,2,DELI,8,0,0,0,0
2017-08-22,2,EGGS,0,0,0,0,0
2017-08-22,2,FROZEN FOODS,0,0,0,0,0
2017-08-22,2,GROCERY I,34,0,0,0,0
2017-08-22,2,GROCERY II,0,0,0,0,0
2017-08-22,2,HARDWARE,0,0,0,0,0
2017-08-22,2,HOME AND KITCHEN I,1,0,0,0,0
2017-08-22,2,HOME AND KITCHEN II,0,0,0,0,0
2017-08-22,2,HOME APPLIANCES,0,0,0,0,0
2017-08-22,2,HOME CARE,7,0,0,0,0
2017-08-22,2,LADIESWEAR,0,0,0,0,0
2017-08-22,2,LAWN AND GARDEN,0,0,0,0,0
2017-08-22,2,LINGERIE,0,0,0,0,0
2017-08-22,2,"LIQUOR,WINE,BEER",5,0,0,0,0
2017-08-22,2,MAGAZINES,0,0,0,0,0
2017-08-22,2,MEATS,0,0,0,0,0
2017-08-22,2,PERSONAL CARE,11,0,0,0,0
2017-08-22,2,PET SUPPLIES,0,0,0,0,0
2017-08-22,2,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-22,2,POULTRY,0,0,0,0,0
2017-08-22,2,PREPARED FOODS,0,0,0,0,0
2017-08-22,2,PRODUCE,3,0,0,0,0
2017-08-22,2,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-22,2,SEAFOOD,0,0,0,0,0
2017-08-22,3,AUTOMOTIVE,0,0,0,0,0
2017-08-22,3,BABY CARE,0,0,0,0,0
2017-08-22,3,BEAUTY,2,0,0,0,0
2017-08-22,3,BEVERAGES,10,0,0,0,0
2017-08-22,3,BOOKS,0,0,0,0,0
2017-08-22,3,BREAD/BAKERY,13,0,0,0,0
2017-08-22,3,CELEBRATION,0,0,0,0,0
2017-08-22,3,CLEANING,10,0,0,0,0
2017-08-22,3,DAIRY,21,0,0,0,0
2017-08-22,3,DELI,8,0,0,0,0
2017-08-22,3,EGGS,0,0,0,0,0
2017-08-22,3,FROZEN FOODS,0,0,0,0,0
2017-08-22,3,GROCERY I,34,0,0,0,0
2017-08-22,3,GROCERY II,0,0,0,0,0
2017-08-22,3,HARDWARE,0,0,0,0,0
2017-08-22,3,HOME AND KITCHEN I,1,0,0,0,0
2017-08-22,3,HOME AND KITCHEN II,3,0,0,0,0
2017-08-22,3,HOME APPLIANCES,0,0,0,0,0
2017-08-22,3,HOME CARE,8,0,0,0,0
2017-08-22,3,LADIESWEAR,0,0,0,0,0
2017-08-22,3,LAWN AND GARDEN,0,0,0,0,0
2017-08-22,3,LINGERIE,2,0,0,0,0
2017-08-22,3,"LIQUOR,WINE,BEER",4,0,0,0,0
2017-08-22,3,MAGAZINES,0,0,0,0,0
2017-08-22,3,MEATS,0,0,0,0,0
2017-08-22,3,PERSONAL CARE,13,0,0,0,0
2017-08-22,3,PET SUPPLIES,0,0,0,0,0
2017-08-22,3,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-22,3,POULTRY,0,0,0,0,0
2017-08-22,3,PREPARED FOODS,0,0,0,0,0
2017-08-22,3,PRODUCE,3,0,0,0,0
2017-08-22,3,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-22,3,SEAFOOD,0,0,0,0,0
2017-08-22,4,AUTOMOTIVE,0,0,0,0,0
2017-08-22,4,BABY CARE,0,0,0,0,0
2017-08-22,4,BEAUTY,1,0,0,0,0
2017-08-22,4,BEVERAGES,13,0,0,0,0
2017-08-22,4,BOOKS,0,0,0,0,0
2017-08-22,4,BREAD/BAKERY,8,0,0,0,0
2017-08-22,4,CELEBRATION,0,0,0,0,0
2017-08-22,4,CLEANING,9,0,0,0,0
2017-08-22,4,DAIRY,19,0,0,0,0
2017-08-22,4,DELI,7,0,0,0,0
2017-08-22,4,EGGS,0,0,0,0,0
2017-08-22,4,FROZEN FOODS,0,0,0,0,0
2017-08-22,4,GROCERY I,32,0,0,0,0
2017-08-22,4,GROCERY II,0,0,0,0,0
2017-08-22,4,HARDWARE,0,0,0,0,0
2017-08-22,4,HOME AND KITCHEN I,0,0,0,0,0
2017-08-22,4,HOME AND KITCHEN II,0,0,0,0,0
2017-08-22,4,HOME APPLIANCES,0,0,0,0,0
2017-08-22,4,HOME CARE,8,0,0,0,0
2017-08-22,4,LADIESWEAR,0,0,0,0,0
2017-08-22,4,LAWN AND GARDEN,0,0,0,0,0
2017-08-22,4,LINGERIE,0,0,0,0,0
2017-08-22,4,"LIQUOR,WINE,BEER",5,0,0,0,0
2017-08-22,4,MAGAZINES,0,0,0,0,0
2017-08-22,4,MEATS,0,0,0,0,0
2017-08-22,4,PERSONAL CARE,9,0,0,0,0
2017-08-22,4,PET SUPPLIES,0,0,0,0,0
2017-08-22,4,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-22,4,POULTRY,0,0,0,0,0
2017-08-22,4,PREPARED FOODS,0,0,0,0,0
2017-08-22,4,PRODUCE,2,0,0,0,0
2017-08-22,4,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-22,4,SEAFOOD,0,0,0,0,0
2017-08-22,5,AUTOMOTIVE,0,0,0,0,0
2017-08-22,5,BABY CARE,0,0,0,0,0
2017-08-22,5,BEAUTY,2,0,0,0,0
2017-08-22,5,BEVERAGES,11,0,0,0,0
2017-08-22,5,BOOKS,0,0,0,0,0
2017-08-22,5,BREAD/BAKERY,7,0,0,0,0
2017-08-22,5,CELEBRATION,0,0,0,0,0
2017-08-22,5,CLEANING,10,0,0,0,0
2017-08-22,5,DAIRY,16,0,0,0,0
2017-08-22,5,DELI,7,0,0,0,0
2017-08-22,5,EGGS,0,0,0,0,0
2017-08-22,5,FROZEN FOODS,0,0,0,0,0
2017-08-22,5,GROCERY I,24,0,0,0,0
2017-08-22,5,GROCERY II,0,0,0,0,0
2017-08-22,5,HARDWARE,0,0,0,0,0
2017-08-22,5,HOME AND KITCHEN I,1,0,0,0,0
2017-08-22,5,HOME AND KITCHEN II,2,0,0,0,0
2017-08-22,5,HOME APPLIANCES,0,0,0,0,0
2017-08-22,5,HOME CARE,5,0,0,0,0
2017-08-22,5,LADIESWEAR,0,0,0,0,0
2017-08-22,5,LAWN AND GARDEN,0,0,0,0,0
2017-08-22,5,LINGERIE,0,0,0,0,0
2017-08-22,5,"LIQUOR,WINE,BEER",2,0,0,0,0
2017-08-22,5,MAGAZINES,0,0,0,0,0
2017-08-22,5,MEATS,0,0,0,0,0
2017-08-22,5,PERSONAL CARE,11,0,0,0,0
2017-08-22,5,PET SUPPLIES,0,0,0,0,0
2017-08-22,5,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-22,5,POULTRY,1,0,0,0,0
2017-08-22,5,PREPARED FOODS,0,0,0,0,0
2017-08-22,5,PRODUCE,3,0,0,0,0
2017-08-22,5,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-22,5,SEAFOOD,0,0,0,0,0
2017-08-22,6,AUTOMOTIVE,0,0,0,0,0
2017-08-22,6,BABY CARE,0,0,0,0,0
2017-08-22,6,BEAUTY,1,0,0,0,0
2017-08-22,6,BEVERAGES,18,0,0,0,0
2017-08-22,6,BOOKS,0,0,0,0,0
2017-08-22,6,BREAD/BAKERY,10,0,0,0,0
2017-08-22,6,CELEBRATION,0,0,0,0,0
2017-08-22,6,CLEANING,9,0,0,0,0
2017-08-22,6,DAIRY,20,0,0,0,0
2017-08-22,6,DELI,10,0,0,0,0
2017-08-22,6,EGGS,0,0,0,0,0
2017-08-22,6,FROZEN FOODS,0,0,0,0,0
2017-08-22,6,GROCERY I,36,0,0,0,0
2017-08-22,6,GROCERY II,0,0,0,0,0
2017-08-22,6,HARDWARE,0,0,0,0,0
2017-08-22,6,HOME AND KITCHEN I,1,0,0,0,0
2017-08-22,6,HOME AND KITCHEN II,2,0,0,0,0
2017-08-22,6,HOME APPLIANCES,0,0,0,0,0
2017-08-22,6,HOME CARE,6,0,0,0,0
2017-08-22,6,LADIESWEAR,0,0,0,0,0
2017-08-22,6,LAWN AND GARDEN,0,0,0,0,0
2017-08-22,6,LINGERIE,3,0,0,0,0
2017-08-22,6,"LIQUOR,WINE,BEER",2,0,0,0,0
2017-08-22,6,MAGAZINES,0,0,0,0,0
2017-08-22,6,MEATS,0,0,0,0,0
2017-08-22,6,PERSONAL CARE,10,0,0,0,0
2017-08-22,6,PET SUPPLIES,0,0,0,0,0
2017-08-22,6,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-22,6,POULTRY,0,0,0,0,0
2017-08-22,6,PREPARED FOODS,0,0,0,0,0
2017-08-22,6,PRODUCE,2,0,0,0,0
2017-08-22,6,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-22,6,SEAFOOD,0,0,0,0,0
2017-08-22,7,AUTOMOTIVE,0,0,0,0,0
2017-08-22,7,BABY CARE,0,0,0,0,0
2017-08-22,7,BEAUTY,2,0,0,0,0
2017-08-22,7,BEVERAGES,15,0,0,0,0
2017-08-22,7,BOOKS,0,0,0,0,0
2017-08-22,7,BREAD/BAKERY,11,0,0,0,0
2017-08-22,7,CELEBRATION,0,0,0,0,0
2017-08-22,7,CLEANING,8,0,0,0,0
2017-08-22,7,DAIRY,22,0,0,0,0
2017-08-22,7,DELI,10,0,0,0,0
2017-08-22,7,EGGS,0,0,0,0,0
2017-08-22,7,FROZEN FOODS,0,0,0,0,0
2017-08-22,7,GROCERY I,29,0,0,0,0
2017-08-22,7,GROCERY II,0,0,0,0,0
2017-08-22,7,HARDWARE,0,0,0,0,0
2017-08-22,7,HOME AND KITCHEN I,1,0,0,0,0
2017-08-22,7,HOME AND KITCHEN II,3,0,0,0,0
2017-08-22,7,HOME APPLIANCES,0,0,0,0,0
2017-08-22,7,HOME CARE,5,0,0,0,0
2017-08-22,7,LADIESWEAR,0,0,0,0,0
2017-08-22,7,LAWN AND GARDEN,0,0,0,0,0
2017-08-22,7,LINGERIE,1,0,0,0,0
2017-08-22,7,"LIQUOR,WINE,BEER",3,0,0,0,0
2017-08-22,7,MAGAZINES,0,0,0,0,0
2017-08-22,7,MEATS,0,0,0,0,0
2017-08-22,7,PERSONAL CARE,14,0,0,0,0
2017-08-22,7,PET SUPPLIES,0,0,0,0,0
2017-08-22,7,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-22,7,POULTRY,0,0,0,0,0
2017-08-22,7,PREPARED FOODS,0,0,0,0,0
2017-08-22,7,PRODUCE,2,0,0,0,0
2017-08-22,7,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-22,7,SEAFOOD,0,0,0,0,0
2017-08-22,8,AUTOMOTIVE,0,0,0,0,0
2017-08-22,8,BABY CARE,0,0,0,0,0
2017-08-22,8,BEAUTY,2,0,0,0,0
2017-08-22,8,BEVERAGES,15,0,0,0,0
2017-08-22,8,BOOKS,0,0,0,0,0
2017-08-22,8,BREAD/BAKERY,11,0,0,0,0
2017-08-22,8,CELEBRATION,0,0,0,0,0
2017-08-22,8,CLEANING,9,0,0,0,0
2017-08-22,8,DAIRY,22,0,0,0,0
2017-08-22,8,DELI,9,0,0,0,0
2017-08-22,8,EGGS,0,0,0,0,0
2017-08-22,8,FROZEN FOODS,0,0,0,0,0
2017-08-22,8,GROCERY I,37,0,0,0,0
2017-08-22,8,GROCERY II,0,0,0,0,0
2017-08-22,8,HARDWARE,0,0,0,0,0
2017-08-22,8,HOME AND KITCHEN I,1,0,0,0,0
2017-08-22,8,HOME AND KITCHEN II,2,0,0,0,0
2017-08-22,8,HOME APPLIANCES,0,0,0,0,0
2017-08-22,8,HOME CARE,7,0,0,0,0
2017-08-22,8,LADIESWEAR,0,0,0,0,0
2017-08-22,8,LAWN AND GARDEN,0,0,0,0,0
2017-08-22,8,LINGERIE,3,0,0,0,0
2017-08-22,8,"LIQUOR,WINE,BEER",5,0,0,0,0
2017-08-22,8,MAGAZINES,0,0,0,0,0
2017-08-22,8,MEATS,0,0,0,0,0
2017-08-22,8,PERSONAL CARE,12,0,0,0,0
2017-08-22,8,PET SUPPLIES,0,0,0,0,0
2017-08-22,8,PLAYERS AND ELECTRONICS,1,0,0,0,0
2017-08-22,8,POULTRY,0,0,0,0,0
2017-08-22,8,PREPARED FOODS,0,0,0,0,0
2017-08-22,8,PRODUCE,3,0,0,0,0
2017-08-22,8,SCHOOL AND OFFICE SUPPLIES,0,0,0,0,0
2017-08-22,8,SEAFOOD,0,0,0,0,0
2017-08-22,9,AUTOMOTIVE,0,0,0,0,0
2017-08-22,9,BABY CARE,0,0,0,0,0
2017-08-22,9,BEAUTY,1,0,0,0,0
2017-08-22,9,BEVERAGES,32,0,0,0,0
2017-08-22,9,BOOKS,0,0,0,0,0
2017-08-22,9,BREAD/BAKERY,9,0,0,0,0
2017-08-22,9,CELEBRATION,0,0,0,0,0
2017-08-22,9,CLEANING,26,0,0,0,0
2017-08-22,9,DAIRY,18,0,0,0,0
2017-08-22,9,DELI,8,0,0,0,0
2017-08-22,9,EGGS,1,0,0,0,0
2017-08-22,9,FROZEN FOODS,0,0,0,0,0
2017-08-22,9,GROCERY I,66,0,0,0,0
2017-08-22,9,GROCERY II,0,0,0,0,0
2017-08-22,9,HARDWARE,0,0,0,0,0
2017-08-22,9,HOME AND KITCHEN I,0,0,0,0,0
2017-08-22,9,HOME AND KITCHEN II,0,0,0,0,0
2017-08-22,9,HOME APPLIANCES,0,0,0,0,0
2017-08-22,9,HOME CARE,10,0,0,0,0
2017-08-22,9,LADIESWEAR,0,0,0,0,0
2017-08-22,9,LAWN AND GARDEN,3,0,0,0,0
2017-08-22,9,LINGERIE,2,0,0,0,0
2017-08-22,9,"LIQUOR,WINE,BEER",4,0,0,0,0
2017-08-22,9,MAGAZINES,0,0,0,0,0
2017-08-22,9,MEATS,0,0,0,0,0
2017-08-22,9,PERSONAL CARE,13,0,0,0,0
2017-08-22,9,PET SUPPLIES,0,0,0,0,0
2017-08-22,9,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-22,9,POULTRY,2,0,0,0,0
2017-08-22,9,PREPARED FOODS,0,0,0,0,0
2017-08-22,9,PRODUCE,146,0,0,0,0
2017-08-22,9,SCHOOL AND OFFICE SUPPLIES,8,0,0,0,0
2017-08-22,9,SEAFOOD,0,0,0,0,0
2017-08-22,10,AUTOMOTIVE,0,0,0,0,0
2017-08-22,10,BABY CARE,0,0,0,0,0
2017-08-22,10,BEAUTY,0,0,0,0,0
2017-08-22,10,BEVERAGES,15,0,0,0,0
2017-08-22,10,BOOKS,0,0,0,0,0
2017-08-22,10,BREAD/BAKERY,6,0,0,0,0
2017-08-22,10,CELEBRATION,0,0,0,0,0
2017-08-22,10,CLEANING,13,0,0,0,0
2017-08-22,10,DAIRY,7,0,0,0,0
2017-08-22,10,DELI,1,0,0,0,0
2017-08-22,10,EGGS,1,0,0,0,0
2017-08-22,10,FROZEN FOODS,0,0,0,0,0
2017-08-22,10,GROCERY I,51,0,0,0,0
2017-08-22,10,GROCERY II,0,0,0,0,0
2017-08-22,10,HARDWARE,0,0,0,0,0
2017-08-22,10,HOME AND KITCHEN I,0,0,0,0,0
2017-08-22,10,HOME AND KITCHEN II,1,0,0,0,0
2017-08-22,10,HOME APPLIANCES,0,0,0,0,0
2017-08-22,10,HOME CARE,7,0,0,0,0
2017-08-22,10,LADIESWEAR,0,0,0,0,0
2017-08-22,10,LAWN AND GARDEN,0,0,0,0,0
2017-08-22,10,LINGERIE,0,0,0,0,0
2017-08-22,10,"LIQUOR,WINE,BEER",0,0,0,0,0
2017-08-22,10,MAGAZINES,0,0,0,0,0
2017-08-22,10,MEATS,0,0,0,0,0
2017-08-22,10,PERSONAL CARE,8,0,0,0,0
2017-08-22,10,PET SUPPLIES,0,0,0,0,0
2017-08-22,10,PLAYERS AND ELECTRONICS,0,0,0,0,0
2017-08-22,10,POULTRY,0,0,0,0,0
2017-08-22,10,PREPARED FOODS,0,0,0,0,0
2017-08-22,10,PRODUCE,64,0,0,0,0
2017-08-22,10,SCHOOL AND OFFICE SUPPLIES,2,0,0,0,0
2017-08-22,10,SEAFOOD,0,0,0,0,0
2017-08-22,11,AUTOMOTIVE,0,0,0,0,0
2017-08-22,11,BABY CARE,0,0,0,0,0
2017-08-22,11,BEAUTY,1,0,0,0,0
2017-08-22,11,BEVERAGES,36,0,0,0,0
2017-08-22,11,BOOKS,0,0,0,0,0
2017-08-22,11,BREAD/BAKERY,9,0,0,0,0
2017-08-22,11,CELEBRATION,0,0,0,0,0
2017-08-22,11,CLEANING,28,0,0,0,0
2017-08-22,11,DAIRY,20,0,0,0,0
2017-08-22,11,DELI,10,0,0,0,0
2017-08-22,11,EGGS,1,0,0,0,0
2017-08-22,11,FROZEN FOODS,0,0,0,0,0
